Transaction Key,Date Key,Customer Key,Bill To Customer Key,Supplier Key,Transaction Type Key,Payment Method Key,WWI Customer Transaction ID,WWI Supplier Transaction ID,WWI Invoice ID,WWI Purchase Order ID,Supplier Invoice Number,Total Excluding Tax,Tax Amount,Total Including Tax,Outstanding Balance,Is Finalized
1147,1/16/2013,0,0,0,3,4,4047,NULL,NULL,NULL,NULL,0,0,-1205.43,0,1
1148,1/16/2013,0,0,0,3,4,4048,NULL,NULL,NULL,NULL,0,0,-1421.4,0,1
1149,1/16/2013,0,0,0,3,4,4049,NULL,NULL,NULL,NULL,0,0,-1350.33,0,1
1150,1/16/2013,0,0,0,3,4,4050,NULL,NULL,NULL,NULL,0,0,-2140.38,0,1
1151,1/16/2013,0,0,0,3,4,4051,NULL,NULL,NULL,NULL,0,0,-3419.53,0,1
1194,1/17/2013,0,0,0,3,4,4224,NULL,NULL,NULL,NULL,0,0,-1490.4,0,1
1195,1/17/2013,0,0,0,3,4,4225,NULL,NULL,NULL,NULL,0,0,-29.9,0,1
1196,1/17/2013,0,0,0,3,4,4226,NULL,NULL,NULL,NULL,0,0,-1400.7,0,1
1197,1/17/2013,0,0,0,3,4,4227,NULL,NULL,NULL,NULL,0,0,-2528.85,0,1
1198,1/17/2013,0,0,0,3,4,4228,NULL,NULL,NULL,NULL,0,0,-5204.9,0,1
1199,1/17/2013,0,0,0,3,4,4229,NULL,NULL,NULL,NULL,0,0,-1938.9,0,1
1255,1/18/2013,0,0,0,3,4,4470,NULL,NULL,NULL,NULL,0,0,-2823.37,0,1
1256,1/18/2013,0,0,0,3,4,4471,NULL,NULL,NULL,NULL,0,0,-1798.6,0,1
1257,1/18/2013,0,0,0,3,4,4472,NULL,NULL,NULL,NULL,0,0,-2237.9,0,1
1258,1/18/2013,0,0,0,3,4,4473,NULL,NULL,NULL,NULL,0,0,-2835.9,0,1
1259,1/18/2013,0,0,0,3,4,4474,NULL,NULL,NULL,NULL,0,0,-529,0,1
1260,1/18/2013,0,0,0,3,4,4475,NULL,NULL,NULL,NULL,0,0,-2710.78,0,1
1261,1/18/2013,0,0,0,3,4,4476,NULL,NULL,NULL,NULL,0,0,-5823.83,0,1
1262,1/18/2013,0,0,0,3,4,4477,NULL,NULL,NULL,NULL,0,0,-947.6,0,1
1263,1/18/2013,0,0,0,3,4,4478,NULL,NULL,NULL,NULL,0,0,-563.5,0,1
1264,1/18/2013,0,0,0,3,4,4479,NULL,NULL,NULL,NULL,0,0,-332.93,0,1
1265,1/18/2013,0,0,0,3,4,4480,NULL,NULL,NULL,NULL,0,0,-333.5,0,1
1266,1/18/2013,0,0,0,3,4,4481,NULL,NULL,NULL,NULL,0,0,-368,0,1
1267,1/18/2013,0,0,0,3,4,4482,NULL,NULL,NULL,NULL,0,0,-4046.85,0,1
1268,1/18/2013,0,0,0,3,4,4483,NULL,NULL,NULL,NULL,0,0,-8935.5,0,1
1269,1/18/2013,0,0,0,3,4,4484,NULL,NULL,NULL,NULL,0,0,-262.66,0,1
1270,1/18/2013,0,0,0,3,4,4485,NULL,NULL,NULL,NULL,0,0,-334.65,0,1
1271,1/18/2013,0,0,0,3,4,4486,NULL,NULL,NULL,NULL,0,0,-248.4,0,1
1272,1/18/2013,0,0,0,3,4,4487,NULL,NULL,NULL,NULL,0,0,-2396.6,0,1
1273,1/18/2013,0,0,0,3,4,4488,NULL,NULL,NULL,NULL,0,0,-1603.1,0,1
1274,1/18/2013,0,0,0,3,4,4489,NULL,NULL,NULL,NULL,0,0,-3358,0,1
1353,1/19/2013,0,0,0,3,4,4829,NULL,NULL,NULL,NULL,0,0,-1072.95,0,1
1354,1/19/2013,0,0,0,3,4,4830,NULL,NULL,NULL,NULL,0,0,-461.15,0,1
1355,1/19/2013,0,0,0,3,4,4831,NULL,NULL,NULL,NULL,0,0,-532.16,0,1
1356,1/19/2013,0,0,0,3,4,4832,NULL,NULL,NULL,NULL,0,0,-3054.4,0,1
1357,1/19/2013,0,0,0,3,4,4833,NULL,NULL,NULL,NULL,0,0,-594.55,0,1
1358,1/19/2013,0,0,0,3,4,4834,NULL,NULL,NULL,NULL,0,0,-6510.38,0,1
1359,1/19/2013,0,0,0,3,4,4835,NULL,NULL,NULL,NULL,0,0,-3274.28,0,1
1360,1/19/2013,0,0,0,3,4,4836,NULL,NULL,NULL,NULL,0,0,-3301.65,0,1
1361,1/19/2013,0,0,0,3,4,4837,NULL,NULL,NULL,NULL,0,0,-3191.25,0,1
1362,1/19/2013,0,0,0,3,4,4838,NULL,NULL,NULL,NULL,0,0,-828,0,1
1363,1/19/2013,0,0,0,3,4,4839,NULL,NULL,NULL,NULL,0,0,-5092.2,0,1
1364,1/19/2013,0,0,0,3,4,4840,NULL,NULL,NULL,NULL,0,0,-2255.73,0,1
1365,1/19/2013,0,0,0,3,4,4841,NULL,NULL,NULL,NULL,0,0,-2226.4,0,1
1366,1/19/2013,0,0,0,3,4,4842,NULL,NULL,NULL,NULL,0,0,-3405.15,0,1
1367,1/19/2013,0,0,0,3,4,4843,NULL,NULL,NULL,NULL,0,0,-6351.45,0,1
1397,1/20/2013,0,0,0,3,4,4964,NULL,NULL,NULL,NULL,0,0,-2191.33,0,1
1398,1/20/2013,0,0,0,3,4,4965,NULL,NULL,NULL,NULL,0,0,-2544.38,0,1
1399,1/20/2013,0,0,0,3,4,4966,NULL,NULL,NULL,NULL,0,0,-9796.16,0,1
1400,1/20/2013,0,0,0,3,4,4967,NULL,NULL,NULL,NULL,0,0,-507.15,0,1
1401,1/20/2013,0,0,0,3,4,4968,NULL,NULL,NULL,NULL,0,0,-2509.3,0,1
1402,1/20/2013,0,0,0,3,4,4969,NULL,NULL,NULL,NULL,0,0,-2017.1,0,1
1403,1/20/2013,0,0,0,3,4,4970,NULL,NULL,NULL,NULL,0,0,-808.45,0,1
1404,1/20/2013,0,0,0,3,4,4971,NULL,NULL,NULL,NULL,0,0,-4079.05,0,1
1405,1/20/2013,0,0,0,3,4,4972,NULL,NULL,NULL,NULL,0,0,-1897.5,0,1
1448,1/22/2013,0,0,0,3,4,5166,NULL,NULL,NULL,NULL,0,0,-6952.33,0,1
1449,1/22/2013,0,0,0,3,4,5167,NULL,NULL,NULL,NULL,0,0,-7527.9,0,1
1450,1/22/2013,0,0,0,3,4,5168,NULL,NULL,NULL,NULL,0,0,-3056.7,0,1
1451,1/22/2013,0,0,0,3,4,5169,NULL,NULL,NULL,NULL,0,0,-2528.85,0,1
1452,1/22/2013,0,0,0,3,4,5170,NULL,NULL,NULL,NULL,0,0,-4186,0,1
1453,1/22/2013,0,0,0,3,4,5171,NULL,NULL,NULL,NULL,0,0,-1490.4,0,1
1454,1/22/2013,0,0,0,3,4,5172,NULL,NULL,NULL,NULL,0,0,-1927.4,0,1
1455,1/22/2013,0,0,0,3,4,5173,NULL,NULL,NULL,NULL,0,0,-700.12,0,1
1456,1/22/2013,0,0,0,3,4,5174,NULL,NULL,NULL,NULL,0,0,-1140.8,0,1
1457,1/22/2013,0,0,0,3,4,5175,NULL,NULL,NULL,NULL,0,0,-1030.4,0,1
1507,1/23/2013,0,0,0,3,4,5382,NULL,NULL,NULL,NULL,0,0,-2753.1,0,1
1508,1/23/2013,0,0,0,3,4,5383,NULL,NULL,NULL,NULL,0,0,-4104.35,0,1
1509,1/23/2013,0,0,0,3,4,5384,NULL,NULL,NULL,NULL,0,0,-2354.74,0,1
1510,1/23/2013,0,0,0,3,4,5385,NULL,NULL,NULL,NULL,0,0,-1761.57,0,1
1511,1/23/2013,0,0,0,3,4,5386,NULL,NULL,NULL,NULL,0,0,-1067.2,0,1
1512,1/23/2013,0,0,0,3,4,5387,NULL,NULL,NULL,NULL,0,0,-487.31,0,1
1513,1/23/2013,0,0,0,3,4,5388,NULL,NULL,NULL,NULL,0,0,-254.15,0,1
1514,1/23/2013,0,0,0,3,4,5389,NULL,NULL,NULL,NULL,0,0,-17576.6,0,1
1515,1/23/2013,0,0,0,3,4,5390,NULL,NULL,NULL,NULL,0,0,-2870.4,0,1
1516,1/23/2013,0,0,0,3,4,5391,NULL,NULL,NULL,NULL,0,0,-6387.1,0,1
1517,1/23/2013,0,0,0,3,4,5392,NULL,NULL,NULL,NULL,0,0,-6396.3,0,1
1518,1/23/2013,0,0,0,3,4,5393,NULL,NULL,NULL,NULL,0,0,-16894.65,0,1
1519,1/23/2013,0,0,0,3,4,5394,NULL,NULL,NULL,NULL,0,0,-5198.69,0,1
1520,1/23/2013,0,0,0,3,4,5395,NULL,NULL,NULL,NULL,0,0,-450.86,0,1
1521,1/23/2013,0,0,0,3,4,5396,NULL,NULL,NULL,NULL,0,0,-3137.2,0,1
1522,1/23/2013,0,0,0,3,4,5397,NULL,NULL,NULL,NULL,0,0,-1563.54,0,1
1593,1/24/2013,0,0,0,3,4,5698,NULL,NULL,NULL,NULL,0,0,-1807.11,0,1
1594,1/24/2013,0,0,0,3,4,5699,NULL,NULL,NULL,NULL,0,0,-8961.95,0,1
1595,1/24/2013,0,0,0,3,4,5700,NULL,NULL,NULL,NULL,0,0,-1331.7,0,1
1596,1/24/2013,0,0,0,3,4,5701,NULL,NULL,NULL,NULL,0,0,-2662.25,0,1
1597,1/24/2013,0,0,0,3,4,5702,NULL,NULL,NULL,NULL,0,0,-10393.7,0,1
1598,1/24/2013,0,0,0,3,4,5703,NULL,NULL,NULL,NULL,0,0,-4026.15,0,1
1599,1/24/2013,0,0,0,3,4,5704,NULL,NULL,NULL,NULL,0,0,-1396.1,0,1
1600,1/24/2013,0,0,0,3,4,5705,NULL,NULL,NULL,NULL,0,0,-938.4,0,1
1601,1/24/2013,0,0,0,3,4,5706,NULL,NULL,NULL,NULL,0,0,-3082,0,1
1602,1/24/2013,0,0,0,3,4,5707,NULL,NULL,NULL,NULL,0,0,-3574.2,0,1
1603,1/24/2013,0,0,0,3,4,5708,NULL,NULL,NULL,NULL,0,0,-507.15,0,1
1604,1/24/2013,0,0,0,3,4,5709,NULL,NULL,NULL,NULL,0,0,-959.1,0,1
1605,1/24/2013,0,0,0,3,4,5710,NULL,NULL,NULL,NULL,0,0,-8970,0,1
1606,1/24/2013,0,0,0,3,4,5711,NULL,NULL,NULL,NULL,0,0,-1132.75,0,1
1607,1/24/2013,0,0,0,3,4,5712,NULL,NULL,NULL,NULL,0,0,-1554.8,0,1
1608,1/24/2013,0,0,0,3,4,5713,NULL,NULL,NULL,NULL,0,0,-2592.62,0,1
1609,1/24/2013,0,0,0,3,4,5714,NULL,NULL,NULL,NULL,0,0,-884.35,0,1
1610,1/24/2013,0,0,0,3,4,5715,NULL,NULL,NULL,NULL,0,0,-6036.35,0,1
1611,1/24/2013,0,0,0,3,4,5716,NULL,NULL,NULL,NULL,0,0,-3771.08,0,1
1612,1/24/2013,0,0,0,3,4,5717,NULL,NULL,NULL,NULL,0,0,-1593.9,0,1
1613,1/24/2013,0,0,0,3,4,5718,NULL,NULL,NULL,NULL,0,0,-549.07,0,1
1654,1/25/2013,0,0,0,3,4,5895,NULL,NULL,NULL,NULL,0,0,-2452.26,0,1
1655,1/25/2013,0,0,0,3,4,5896,NULL,NULL,NULL,NULL,0,0,-5911,0,1
1656,1/25/2013,0,0,0,3,4,5897,NULL,NULL,NULL,NULL,0,0,-872.16,0,1
1657,1/25/2013,0,0,0,3,4,5898,NULL,NULL,NULL,NULL,0,0,-332.35,0,1
1658,1/25/2013,0,0,0,3,4,5899,NULL,NULL,NULL,NULL,0,0,-362.25,0,1
1659,1/25/2013,0,0,0,3,4,5900,NULL,NULL,NULL,NULL,0,0,-4273.4,0,1
1660,1/25/2013,0,0,0,3,4,5901,NULL,NULL,NULL,NULL,0,0,-7140.35,0,1
1661,1/25/2013,0,0,0,3,4,5902,NULL,NULL,NULL,NULL,0,0,-59.8,0,1
1662,1/25/2013,0,0,0,3,4,5903,NULL,NULL,NULL,NULL,0,0,-1404.84,0,1
1663,1/25/2013,0,0,0,3,4,5904,NULL,NULL,NULL,NULL,0,0,-8340.72,0,1
1664,1/25/2013,0,0,0,3,4,5905,NULL,NULL,NULL,NULL,0,0,-972.9,0,1
1665,1/25/2013,0,0,0,3,4,5906,NULL,NULL,NULL,NULL,0,0,-2879.6,0,1
1666,1/25/2013,0,0,0,3,4,5907,NULL,NULL,NULL,NULL,0,0,-4018.56,0,1
1747,1/26/2013,0,0,0,3,4,6244,NULL,NULL,NULL,NULL,0,0,-2541.73,0,1
1748,1/26/2013,0,0,0,3,4,6245,NULL,NULL,NULL,NULL,0,0,-1982.6,0,1
1749,1/26/2013,0,0,0,3,4,6246,NULL,NULL,NULL,NULL,0,0,-745.2,0,1
1750,1/26/2013,0,0,0,3,4,6247,NULL,NULL,NULL,NULL,0,0,-795.8,0,1
1751,1/26/2013,0,0,0,3,4,6248,NULL,NULL,NULL,NULL,0,0,-290.95,0,1
1752,1/26/2013,0,0,0,3,4,6249,NULL,NULL,NULL,NULL,0,0,-902.41,0,1
1753,1/26/2013,0,0,0,3,4,6250,NULL,NULL,NULL,NULL,0,0,-274.62,0,1
1754,1/26/2013,0,0,0,3,4,6251,NULL,NULL,NULL,NULL,0,0,-10524.23,0,1
1755,1/26/2013,0,0,0,3,4,6252,NULL,NULL,NULL,NULL,0,0,-2594.4,0,1
1756,1/26/2013,0,0,0,3,4,6253,NULL,NULL,NULL,NULL,0,0,-1728.45,0,1
1757,1/26/2013,0,0,0,3,4,6254,NULL,NULL,NULL,NULL,0,0,-704.95,0,1
1758,1/26/2013,0,0,0,3,4,6255,NULL,NULL,NULL,NULL,0,0,-708.4,0,1
1759,1/26/2013,0,0,0,3,4,6256,NULL,NULL,NULL,NULL,0,0,-3918.05,0,1
1760,1/26/2013,0,0,0,3,4,6257,NULL,NULL,NULL,NULL,0,0,-4312.5,0,1
1761,1/26/2013,0,0,0,3,4,6258,NULL,NULL,NULL,NULL,0,0,-5584.4,0,1
1762,1/26/2013,0,0,0,3,4,6259,NULL,NULL,NULL,NULL,0,0,-4534.22,0,1
1763,1/26/2013,0,0,0,3,4,6260,NULL,NULL,NULL,NULL,0,0,-2681.8,0,1
1764,1/26/2013,0,0,0,3,4,6261,NULL,NULL,NULL,NULL,0,0,-603.98,0,1
1765,1/26/2013,0,0,0,3,4,6262,NULL,NULL,NULL,NULL,0,0,-4260.75,0,1
1766,1/26/2013,0,0,0,3,4,6263,NULL,NULL,NULL,NULL,0,0,-494.5,0,1
1767,1/26/2013,0,0,0,3,4,6264,NULL,NULL,NULL,NULL,0,0,-3305.1,0,1
1768,1/26/2013,0,0,0,3,4,6265,NULL,NULL,NULL,NULL,0,0,-20992.1,0,1
1769,1/26/2013,0,0,0,3,4,6266,NULL,NULL,NULL,NULL,0,0,-6278.31,0,1
1770,1/26/2013,0,0,0,3,4,6267,NULL,NULL,NULL,NULL,0,0,-1938.9,0,1
1771,1/26/2013,0,0,0,3,4,6268,NULL,NULL,NULL,NULL,0,0,-4965.7,0,1
1772,1/26/2013,0,0,0,3,4,6269,NULL,NULL,NULL,NULL,0,0,-397.9,0,1
1811,1/27/2013,0,0,0,3,4,6429,NULL,NULL,NULL,NULL,0,0,-6113.4,0,1
1812,1/27/2013,0,0,0,3,4,6430,NULL,NULL,NULL,NULL,0,0,-296.7,0,1
1813,1/27/2013,0,0,0,3,4,6431,NULL,NULL,NULL,NULL,0,0,-2498.95,0,1
1814,1/27/2013,0,0,0,3,4,6432,NULL,NULL,NULL,NULL,0,0,-970.6,0,1
1815,1/27/2013,0,0,0,3,4,6433,NULL,NULL,NULL,NULL,0,0,-873.31,0,1
1816,1/27/2013,0,0,0,3,4,6434,NULL,NULL,NULL,NULL,0,0,-900.45,0,1
1817,1/27/2013,0,0,0,3,4,6435,NULL,NULL,NULL,NULL,0,0,-374.9,0,1
1818,1/27/2013,0,0,0,3,4,6436,NULL,NULL,NULL,NULL,0,0,-5782.2,0,1
1819,1/27/2013,0,0,0,3,4,6437,NULL,NULL,NULL,NULL,0,0,-4761,0,1
1820,1/27/2013,0,0,0,3,4,6438,NULL,NULL,NULL,NULL,0,0,-184,0,1
1821,1/27/2013,0,0,0,3,4,6439,NULL,NULL,NULL,NULL,0,0,-125.35,0,1
1822,1/27/2013,0,0,0,3,4,6440,NULL,NULL,NULL,NULL,0,0,-3038.3,0,1
1823,1/27/2013,0,0,0,3,4,6441,NULL,NULL,NULL,NULL,0,0,-5246.3,0,1
1824,1/27/2013,0,0,0,3,4,6442,NULL,NULL,NULL,NULL,0,0,-6737.85,0,1
1888,1/29/2013,0,0,0,3,4,6743,NULL,NULL,NULL,NULL,0,0,-970.6,0,1
1889,1/29/2013,0,0,0,3,4,6744,NULL,NULL,NULL,NULL,0,0,-4627.6,0,1
1890,1/29/2013,0,0,0,3,4,6745,NULL,NULL,NULL,NULL,0,0,-15087.08,0,1
1891,1/29/2013,0,0,0,3,4,6746,NULL,NULL,NULL,NULL,0,0,-726.92,0,1
1892,1/29/2013,0,0,0,3,4,6747,NULL,NULL,NULL,NULL,0,0,-3716.8,0,1
1893,1/29/2013,0,0,0,3,4,6748,NULL,NULL,NULL,NULL,0,0,-696.9,0,1
1894,1/29/2013,0,0,0,3,4,6749,NULL,NULL,NULL,NULL,0,0,-1950.4,0,1
1895,1/29/2013,0,0,0,3,4,6750,NULL,NULL,NULL,NULL,0,0,-834.9,0,1
1896,1/29/2013,0,0,0,3,4,6751,NULL,NULL,NULL,NULL,0,0,-1884.85,0,1
1897,1/29/2013,0,0,0,3,4,6752,NULL,NULL,NULL,NULL,0,0,-1190.25,0,1
1898,1/29/2013,0,0,0,3,4,6753,NULL,NULL,NULL,NULL,0,0,-519.8,0,1
1899,1/29/2013,0,0,0,3,4,6754,NULL,NULL,NULL,NULL,0,0,-819.95,0,1
1900,1/29/2013,0,0,0,3,4,6755,NULL,NULL,NULL,NULL,0,0,-2925.6,0,1
1901,1/29/2013,0,0,0,3,4,6756,NULL,NULL,NULL,NULL,0,0,-29.9,0,1
1902,1/29/2013,0,0,0,3,4,6757,NULL,NULL,NULL,NULL,0,0,-3056.7,0,1
1903,1/29/2013,0,0,0,3,4,6758,NULL,NULL,NULL,NULL,0,0,-1652.55,0,1
1904,1/29/2013,0,0,0,3,4,6759,NULL,NULL,NULL,NULL,0,0,-5019.69,0,1
1905,1/29/2013,0,0,0,3,4,6760,NULL,NULL,NULL,NULL,0,0,-2241.35,0,1
1906,1/29/2013,0,0,0,3,4,6761,NULL,NULL,NULL,NULL,0,0,-7572.06,0,1
1988,1/30/2013,0,0,0,3,4,7134,NULL,NULL,NULL,NULL,0,0,-2732.4,0,1
1989,1/30/2013,0,0,0,3,4,7135,NULL,NULL,NULL,NULL,0,0,-2302.3,0,1
1990,1/30/2013,0,0,0,3,4,7136,NULL,NULL,NULL,NULL,0,0,-2262.05,0,1
1991,1/30/2013,0,0,0,3,4,7137,NULL,NULL,NULL,NULL,0,0,-4826.55,0,1
1992,1/30/2013,0,0,0,3,4,7138,NULL,NULL,NULL,NULL,0,0,-3071.65,0,1
1993,1/30/2013,0,0,0,3,4,7139,NULL,NULL,NULL,NULL,0,0,-2208,0,1
1994,1/30/2013,0,0,0,3,4,7140,NULL,NULL,NULL,NULL,0,0,-12364.8,0,1
1995,1/30/2013,0,0,0,3,4,7141,NULL,NULL,NULL,NULL,0,0,-937.25,0,1
1996,1/30/2013,0,0,0,3,4,7142,NULL,NULL,NULL,NULL,0,0,-1675.55,0,1
1997,1/30/2013,0,0,0,3,4,7143,NULL,NULL,NULL,NULL,0,0,-2717.45,0,1
1998,1/30/2013,0,0,0,3,4,7144,NULL,NULL,NULL,NULL,0,0,-2889.95,0,1
1999,1/30/2013,0,0,0,3,4,7145,NULL,NULL,NULL,NULL,0,0,-332.35,0,1
2000,1/30/2013,0,0,0,3,4,7146,NULL,NULL,NULL,NULL,0,0,-3578.8,0,1
2001,1/30/2013,0,0,0,3,4,7147,NULL,NULL,NULL,NULL,0,0,-15688.3,0,1
2002,1/30/2013,0,0,0,3,4,7148,NULL,NULL,NULL,NULL,0,0,-5338.3,0,1
2003,1/30/2013,0,0,0,3,4,7149,NULL,NULL,NULL,NULL,0,0,-16626.7,0,1
2004,1/30/2013,0,0,0,3,4,7150,NULL,NULL,NULL,NULL,0,0,-3639.98,0,1
2005,1/30/2013,0,0,0,3,4,7151,NULL,NULL,NULL,NULL,0,0,-623.3,0,1
2006,1/30/2013,0,0,0,3,4,7152,NULL,NULL,NULL,NULL,0,0,-529,0,1
2007,1/30/2013,0,0,0,3,4,7153,NULL,NULL,NULL,NULL,0,0,-201.25,0,1
2008,1/30/2013,0,0,0,3,4,7154,NULL,NULL,NULL,NULL,0,0,-1983.75,0,1
2009,1/30/2013,0,0,0,3,4,7155,NULL,NULL,NULL,NULL,0,0,-3680,0,1
2010,1/30/2013,0,0,0,3,4,7156,NULL,NULL,NULL,NULL,0,0,-5008.25,0,1
2011,1/30/2013,0,0,0,3,4,7157,NULL,NULL,NULL,NULL,0,0,-2372.45,0,1
2012,1/30/2013,0,0,0,3,4,7158,NULL,NULL,NULL,NULL,0,0,-1904.4,0,1
2092,1/31/2013,0,0,0,3,4,7506,NULL,NULL,NULL,NULL,0,0,-3740.26,0,1
2093,1/31/2013,0,0,0,3,4,7507,NULL,NULL,NULL,NULL,0,0,-4186,0,1
2094,1/31/2013,0,0,0,3,4,7508,NULL,NULL,NULL,NULL,0,0,-3161.35,0,1
2095,1/31/2013,0,0,0,3,4,7509,NULL,NULL,NULL,NULL,0,0,-1873.35,0,1
2096,1/31/2013,0,0,0,3,4,7510,NULL,NULL,NULL,NULL,0,0,-2378.2,0,1
2097,1/31/2013,0,0,0,3,4,7511,NULL,NULL,NULL,NULL,0,0,-333.5,0,1
2098,1/31/2013,0,0,0,3,4,7512,NULL,NULL,NULL,NULL,0,0,-790.05,0,1
2099,1/31/2013,0,0,0,3,4,7513,NULL,NULL,NULL,NULL,0,0,-993.6,0,1
2100,1/31/2013,0,0,0,3,4,7514,NULL,NULL,NULL,NULL,0,0,-446.2,0,1
2101,1/31/2013,0,0,0,3,4,7515,NULL,NULL,NULL,NULL,0,0,-871.7,0,1
2102,1/31/2013,0,0,0,3,4,7516,NULL,NULL,NULL,NULL,0,0,-4720.75,0,1
2103,1/31/2013,0,0,0,3,4,7517,NULL,NULL,NULL,NULL,0,0,-336.95,0,1
2104,1/31/2013,0,0,0,3,4,7518,NULL,NULL,NULL,NULL,0,0,-941.85,0,1
2105,1/31/2013,0,0,0,3,4,7519,NULL,NULL,NULL,NULL,0,0,-319.7,0,1
2106,1/31/2013,0,0,0,3,4,7520,NULL,NULL,NULL,NULL,0,0,-629.91,0,1
2107,1/31/2013,0,0,0,3,4,7521,NULL,NULL,NULL,NULL,0,0,-1345.5,0,1
2108,1/31/2013,0,0,0,3,4,7522,NULL,NULL,NULL,NULL,0,0,-3040.6,0,1
2109,1/31/2013,0,0,0,3,4,7523,NULL,NULL,NULL,NULL,0,0,-512.9,0,1
2110,1/31/2013,0,0,0,3,4,7524,NULL,NULL,NULL,NULL,0,0,-1212.56,0,1
2111,1/31/2013,0,0,0,3,4,7525,NULL,NULL,NULL,NULL,0,0,-1003.95,0,1
2112,1/31/2013,0,0,0,3,4,7526,NULL,NULL,NULL,NULL,0,0,-2720.9,0,1
2113,1/31/2013,0,0,0,3,4,7527,NULL,NULL,NULL,NULL,0,0,-19840.95,0,1
2114,1/31/2013,0,0,0,3,4,7528,NULL,NULL,NULL,NULL,0,0,-2654.78,0,1
2115,1/31/2013,0,0,0,3,4,7529,NULL,NULL,NULL,NULL,0,0,-841.8,0,1
2184,2/1/2013,0,0,0,3,4,7839,NULL,NULL,NULL,NULL,0,0,-1453.37,0,1
2185,2/1/2013,0,0,0,3,4,7840,NULL,NULL,NULL,NULL,0,0,-3151.41,0,1
2186,2/1/2013,0,0,0,3,4,7841,NULL,NULL,NULL,NULL,0,0,-540.5,0,1
2187,2/1/2013,0,0,0,3,4,7842,NULL,NULL,NULL,NULL,0,0,-11569,0,1
2188,2/1/2013,0,0,0,3,4,7843,NULL,NULL,NULL,NULL,0,0,-921.15,0,1
2189,2/1/2013,0,0,0,3,4,7844,NULL,NULL,NULL,NULL,0,0,-1969.72,0,1
2190,2/1/2013,0,0,0,3,4,7845,NULL,NULL,NULL,NULL,0,0,-863.65,0,1
2191,2/1/2013,0,0,0,3,4,7846,NULL,NULL,NULL,NULL,0,0,-3868.37,0,1
2192,2/1/2013,0,0,0,3,4,7847,NULL,NULL,NULL,NULL,0,0,-3581.68,0,1
2193,2/1/2013,0,0,0,3,4,7848,NULL,NULL,NULL,NULL,0,0,-2064.25,0,1
2194,2/1/2013,0,0,0,3,4,7849,NULL,NULL,NULL,NULL,0,0,-1650.25,0,1
2195,2/1/2013,0,0,0,3,4,7850,NULL,NULL,NULL,NULL,0,0,-564.94,0,1
2196,2/1/2013,0,0,0,3,4,7851,NULL,NULL,NULL,NULL,0,0,-496.8,0,1
2197,2/1/2013,0,0,0,3,4,7852,NULL,NULL,NULL,NULL,0,0,-1264.25,0,1
2198,2/1/2013,0,0,0,3,4,7853,NULL,NULL,NULL,NULL,0,0,-358.8,0,1
2199,2/1/2013,0,0,0,3,4,7854,NULL,NULL,NULL,NULL,0,0,-2443.75,0,1
2200,2/1/2013,0,0,0,3,4,7855,NULL,NULL,NULL,NULL,0,0,-3148.7,0,1
2201,2/1/2013,0,0,0,3,4,7856,NULL,NULL,NULL,NULL,0,0,-1989.5,0,1
2202,2/1/2013,0,0,0,3,4,7857,NULL,NULL,NULL,NULL,0,0,-614.1,0,1
2203,2/1/2013,0,0,0,3,4,7858,NULL,NULL,NULL,NULL,0,0,-4047.08,0,1
2277,2/2/2013,0,0,0,3,4,8165,NULL,NULL,NULL,NULL,0,0,-5356.7,0,1
2278,2/2/2013,0,0,0,3,4,8166,NULL,NULL,NULL,NULL,0,0,-305.9,0,1
2279,2/2/2013,0,0,0,3,4,8167,NULL,NULL,NULL,NULL,0,0,-5692.5,0,1
2280,2/2/2013,0,0,0,3,4,8168,NULL,NULL,NULL,NULL,0,0,-373.75,0,1
2281,2/2/2013,0,0,0,3,4,8169,NULL,NULL,NULL,NULL,0,0,-3826.05,0,1
2282,2/2/2013,0,0,0,3,4,8170,NULL,NULL,NULL,NULL,0,0,-2450.65,0,1
2283,2/2/2013,0,0,0,3,4,8171,NULL,NULL,NULL,NULL,0,0,-1938.9,0,1
2284,2/2/2013,0,0,0,3,4,8172,NULL,NULL,NULL,NULL,0,0,-3893.33,0,1
2285,2/2/2013,0,0,0,3,4,8173,NULL,NULL,NULL,NULL,0,0,-449.65,0,1
2286,2/2/2013,0,0,0,3,4,8174,NULL,NULL,NULL,NULL,0,0,-588.8,0,1
2287,2/2/2013,0,0,0,3,4,8175,NULL,NULL,NULL,NULL,0,0,-163.3,0,1
2288,2/2/2013,0,0,0,3,4,8176,NULL,NULL,NULL,NULL,0,0,-6932.2,0,1
2289,2/2/2013,0,0,0,3,4,8177,NULL,NULL,NULL,NULL,0,0,-2511.6,0,1
2290,2/2/2013,0,0,0,3,4,8178,NULL,NULL,NULL,NULL,0,0,-3773.44,0,1
2291,2/2/2013,0,0,0,3,4,8179,NULL,NULL,NULL,NULL,0,0,-713.58,0,1
2292,2/2/2013,0,0,0,3,4,8180,NULL,NULL,NULL,NULL,0,0,-315.96,0,1
2293,2/2/2013,0,0,0,3,4,8181,NULL,NULL,NULL,NULL,0,0,-839.5,0,1
2294,2/2/2013,0,0,0,3,4,8182,NULL,NULL,NULL,NULL,0,0,-644,0,1
2295,2/2/2013,0,0,0,3,4,8183,NULL,NULL,NULL,NULL,0,0,-4365.63,0,1
2296,2/2/2013,0,0,0,3,4,8184,NULL,NULL,NULL,NULL,0,0,-491.63,0,1
