Stock Item Key,Stock Item,Color,Selling Package,Buying Package,Brand,Size,Lead Time Days,Quantity Per Outer,Is Chiller Stock,Tax Rate,Unit Price,Recommended Retail Price,Typical Weight Per Unit,Cost Price,Stock Category,Subcategory,Manufacturing Country,Availability
600,USB food flash drive - shrimp cocktail,No Color,Pack,Blister Pack,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,20.61,Novelty,Gift Items,India,In Stock
601,USB food flash drive - fortune cookie,No Color,Unit,Pack,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,19.42,Equipment,Workshop Tools,China,In Stock
602,USB food flash drive - dessert 10 drive variety pack,No Color,Packet,Packet,Sony,Standard,14,1,FALSE,14,240,358.8,0.5,169.88,Toys,Action Figures,Germany,Backorder
603,USB missile launcher (Green),Green,Blister Pack,Blister Pack,Hasbro,Standard,14,1,FALSE,14,25,37.38,0.3,15.2,Packing Materials,Shipping Supplies,China,In Stock
604,USB rocket launcher (Gray),Steel Gray,Blister Pack,Unit,Mattel,Standard,14,1,FALSE,14,25,37.38,0.3,19.37,Accessories,Computer Acc,Japan,Backorder
605,Small sized bubblewrap roll 10m,No Color,Blister Pack,Blister Pack,Bandai,10m,14,10,FALSE,14,4.5,6.73,5,3.17,Clothing,T-Shirts,India,Backorder
606,Medium sized bubblewrap roll 20m,No Color,Blister Pack,Blister Pack,Sony,20m,14,10,FALSE,14,20,29.9,6,14.14,Accessories,Computer Acc,Japan,Backorder
607,Large sized bubblewrap roll 50m,No Color,Shrink Wrap,Pack,LEGO,50m,14,10,FALSE,14,24,35.88,10,13.21,Clothing,T-Shirts,China,In Stock
608,10 mm Double sided bubble wrap 10m,No Color,Pack,Unit,LEGO,10m,14,10,FALSE,14,15,22.43,5,9.32,Equipment,Workshop Tools,India,In Stock
609,10 mm Double sided bubble wrap 20m,No Color,Shrink Wrap,Pack,Mattel,20m,14,10,FALSE,14,30,44.85,6,22.32,Toys,Action Figures,Germany,Backorder
610,10 mm Double sided bubble wrap 50m,No Color,Pack,Shrink Wrap,Sony,50m,14,10,FALSE,14,105,156.98,10,67.05,Equipment,Workshop Tools,India,In Stock
611,20 mm Double sided bubble wrap 10m,No Color,Blister Pack,Shrink Wrap,Hasbro,10m,14,10,FALSE,14,18,26.91,5,10.98,Packing Materials,Shipping Supplies,India,Backorder
612,20 mm Double sided bubble wrap 20m,No Color,Blister Pack,Shrink Wrap,Bandai,20m,14,10,FALSE,14,33,49.34,6,23.39,Equipment,Workshop Tools,Vietnam,In Stock
613,20 mm Double sided bubble wrap 50m,No Color,Pack,Shrink Wrap,Bandai,50m,14,10,FALSE,14,108,161.46,10,81.86,Clothing,T-Shirts,Japan,In Stock
614,32 mm Double sided bubble wrap 10m,No Color,Blister Pack,Unit,LEGO,10m,14,10,FALSE,14,22,32.89,5,17.3,Accessories,Computer Acc,China,In Stock
615,32 mm Double sided bubble wrap 20m,No Color,Shrink Wrap,Blister Pack,Bandai,20m,14,10,FALSE,14,37,55.32,6,21.95,Clothing,T-Shirts,India,In Stock
616,32 mm Double sided bubble wrap 50m,No Color,Pack,Pack,Hasbro,50m,14,10,FALSE,14,112,167.44,10,74.44,Equipment,Workshop Tools,China,In Stock
617,10 mm Anti static bubble wrap (Blue) 10m,Blue,Pack,Pack,LEGO,10m,14,10,FALSE,14,26,38.87,5,16.47,Accessories,Computer Acc,Japan,In Stock
618,10 mm Anti static bubble wrap (Blue) 20m,Blue,Shrink Wrap,Shrink Wrap,Hasbro,20m,14,10,FALSE,14,42,62.79,6,26.9,Novelty,Gift Items,India,In Stock
619,10 mm Anti static bubble wrap (Blue) 50m,Blue,Unit,Pack,Sony,50m,14,10,FALSE,14,99,148.01,10,63.76,Toys,Action Figures,India,Backorder
620,20 mm Anti static bubble wrap (Blue) 10m,Blue,Unit,Blister Pack,LEGO,10m,14,10,FALSE,14,29,43.36,5,21.78,Novelty,Gift Items,Germany,In Stock
621,20 mm Anti static bubble wrap (Blue) 20m,Blue,Blister Pack,Unit,Bandai,20m,14,10,FALSE,14,45,67.28,6,31.22,Packing Materials,Shipping Supplies,India,In Stock
622,20 mm Anti static bubble wrap (Blue) 50m,Blue,Blister Pack,Pack,LEGO,50m,14,10,FALSE,14,102,152.49,10,77.17,Packing Materials,Shipping Supplies,Germany,In Stock
623,32 mm Anti static bubble wrap (Blue) 10m,Blue,Shrink Wrap,Shrink Wrap,Mattel,10m,14,10,FALSE,14,32,47.84,5,23.62,Clothing,T-Shirts,Japan,Backorder
624,32 mm Anti static bubble wrap (Blue) 20m,Blue,Shrink Wrap,Pack,LEGO,20m,14,10,FALSE,14,48,71.76,6,27.74,Packing Materials,Shipping Supplies,Germany,In Stock
625,32 mm Anti static bubble wrap (Blue) 50m,Blue,Unit,Pack,Bandai,50m,14,10,FALSE,14,105,156.98,10,60.98,Accessories,Computer Acc,India,In Stock
626,Bubblewrap dispenser (Black) 1.5m,Black,Unit,Shrink Wrap,Bandai,1.5m,14,1,FALSE,14,240,358.8,10,184.83,Clothing,T-Shirts,Germany,In Stock
627,Bubblewrap dispenser (Blue) 1.5m,Blue,Pack,Shrink Wrap,Bandai,1.5m,14,1,FALSE,14,240,358.8,10,184.67,Clothing,T-Shirts,Germany,In Stock
628,Bubblewrap dispenser (Red) 1.5m,Red,Pack,Pack,Hasbro,1.5m,14,1,FALSE,14,240,358.8,10,184.62,Novelty,Gift Items,Vietnam,In Stock
629,Shipping carton (Brown) 413x285x187mm,Brown,Shrink Wrap,Unit,Mattel,413x285x187mm,14,25,FALSE,14,1.05,1.57,0.3,0.79,Novelty,Gift Items,Vietnam,In Stock
630,Shipping carton (Brown) 500x310x310mm,Brown,Unit,Shrink Wrap,Mattel,500x310x310mm,14,25,FALSE,14,2.55,3.81,0.4,1.94,Packing Materials,Shipping Supplies,India,In Stock
631,Shipping carton (Brown) 229x229x229mm,Brown,Shrink Wrap,Unit,Hasbro,229x229x229mm,14,25,FALSE,14,1.05,1.57,0.3,0.56,Novelty,Gift Items,India,In Stock
632,Shipping carton (Brown) 279x254x217mm,Brown,Blister Pack,Pack,Hasbro,279x254x217mm,14,25,FALSE,14,1.11,1.66,0.3,0.57,Novelty,Gift Items,India,In Stock
633,Shipping carton (Brown) 356x229x229mm,Brown,Pack,Shrink Wrap,Hasbro,356x229x229mm,14,25,FALSE,14,1.14,1.7,0.4,0.78,Packing Materials,Shipping Supplies,India,In Stock
634,Shipping carton (Brown) 457x279x279mm,Brown,Pack,Shrink Wrap,Mattel,457x279x279mm,14,25,FALSE,14,1.28,1.91,0.4,0.9,Clothing,T-Shirts,India,In Stock
635,Shipping carton (Brown) 480x270x320mm,Brown,Shrink Wrap,Blister Pack,Sony,480x270x320mm,14,25,FALSE,14,2.74,4.1,0.4,1.77,Novelty,Gift Items,Germany,In Stock
636,Shipping carton (Brown) 305x305x305mm,Brown,Unit,Pack,Bandai,305x305x305mm,14,25,FALSE,14,3.5,5.23,0.3,2.65,Clothing,T-Shirts,China,In Stock
637,Shipping carton (Brown) 356x356x279mm,Brown,Pack,Unit,LEGO,356x356x279mm,14,25,FALSE,14,2.04,3.05,0.3,1.23,Novelty,Gift Items,China,In Stock
638,Shipping carton (Brown) 457x457x457mm,Brown,Unit,Pack,Mattel,457x457x457mm,14,25,FALSE,14,2.1,3.14,0.4,1.31,Novelty,Gift Items,Germany,Backorder
639,Express post box 5kg (White) 350x280x130mm,White,Blister Pack,Shrink Wrap,Hasbro,350x280x130mm,14,25,FALSE,14,0.95,1.42,0.2,0.62,Accessories,Computer Acc,Japan,In Stock
640,3 kg Courier post bag (White) 300x190x95mm,White,Unit,Unit,Mattel,300x190x95mm,14,25,FALSE,14,0.66,0.99,0.1,0.43,Accessories,Computer Acc,China,In Stock
641,Clear packaging tape 48mmx75m,No Color,Pack,Unit,LEGO,48mmx75m,14,26,FALSE,14,2.9,4.34,0.5,2.04,Novelty,Gift Items,Germany,In Stock
642,Clear packaging tape 48mmx100m,No Color,Unit,Shrink Wrap,Mattel,48mmx100m,14,20,FALSE,14,3.5,5.23,0.7,1.82,Accessories,Computer Acc,Germany,In Stock
643,Black and orange fragile despatch tape 48mmx75m,No Color,Unit,Blister Pack,Mattel,48mmx75m,14,36,FALSE,14,3.7,5.53,0.5,2.45,Equipment,Workshop Tools,Japan,In Stock
644,Black and orange fragile despatch tape 48mmx100m,No Color,Unit,Unit,Bandai,48mmx100m,14,36,FALSE,14,4.1,6.13,0.7,3.01,Equipment,Workshop Tools,Japan,In Stock
645,Black and orange glass with care despatch tape 48mmx75m,No Color,Blister Pack,Blister Pack,Bandai,48mmx75m,14,24,FALSE,14,3.7,5.53,0.5,2.45,Accessories,Computer Acc,India,In Stock
646,Black and orange glass with care despatch tape  48mmx100m,No Color,Unit,Unit,Sony,48mmx100m,14,24,FALSE,14,4.1,6.13,0.7,2.28,Toys,Action Figures,China,Backorder
647,Black and orange handle with care despatch tape  48mmx75m,No Color,Unit,Pack,Sony,48mmx75m,14,24,FALSE,14,3.7,5.53,0.5,2.03,Packing Materials,Shipping Supplies,India,Backorder
648,Black and orange handle with care despatch tape  48mmx100m,No Color,Pack,Unit,Mattel,48mmx100m,14,24,FALSE,14,4.1,6.13,0.7,2.23,Novelty,Gift Items,Germany,Backorder
649,Black and orange this way up despatch tape 48mmx75m,No Color,Blister Pack,Shrink Wrap,Hasbro,48mmx75m,14,24,FALSE,14,3.7,5.53,0.5,2.65,Novelty,Gift Items,India,Backorder
650,Black and orange this way up despatch tape  48mmx100m,No Color,Blister Pack,Shrink Wrap,Mattel,48mmx100m,14,24,FALSE,14,4.1,6.13,0.7,2.86,Equipment,Workshop Tools,India,In Stock
651,Black and yellow heavy despatch tape  48mmx75m,No Color,Shrink Wrap,Blister Pack,Sony,48mmx75m,14,24,FALSE,14,3.7,5.53,0.5,2.06,Equipment,Workshop Tools,China,In Stock
652,Black and yellow heavy despatch tape 48mmx100m,No Color,Blister Pack,Unit,Bandai,48mmx100m,14,24,FALSE,14,4.1,6.13,0.7,3.12,Accessories,Computer Acc,Vietnam,Backorder
653,Red and white urgent despatch tape 48mmx75m,No Color,Blister Pack,Pack,Sony,48mmx75m,14,24,FALSE,14,3.7,5.53,0.5,2.49,Accessories,Computer Acc,Germany,In Stock
654,Red and white urgent  heavy despatch tape  48mmx100m,No Color,Blister Pack,Shrink Wrap,Mattel,48mmx100m,14,24,FALSE,14,4.1,6.13,0.7,2.19,Packing Materials,Shipping Supplies,Japan,Backorder
655,Tape dispenser (Black),Black,Shrink Wrap,Unit,Sony,Standard,20,10,FALSE,20,32,47.84,1,22.52,Accessories,Computer Acc,Germany,In Stock
656,Tape dispenser (Red),Red,Pack,Shrink Wrap,Bandai,Standard,20,10,FALSE,20,32,47.84,1,20.31,Toys,Action Figures,Germany,In Stock
657,Tape dispenser (Blue),Blue,Pack,Shrink Wrap,Mattel,Standard,20,10,FALSE,20,32,47.84,1,23.44,Novelty,Gift Items,China,In Stock
658,Permanent marker black 5mm nib (Black) 5mm,Black,Pack,Unit,Mattel,5mm,14,12,FALSE,14,2.7,4.04,0.1,2.1,Novelty,Gift Items,Germany,In Stock
659,Permanent marker blue 5mm nib (Blue) 5mm,Blue,Blister Pack,Pack,Sony,5mm,14,12,FALSE,14,2.7,4.04,0.1,1.95,Toys,Action Figures,Germany,In Stock
660,Permanent marker red 5mm nib (Red) 5mm,Red,Unit,Shrink Wrap,Sony,5mm,14,12,FALSE,14,2.7,4.04,0.1,1.73,Accessories,Computer Acc,Vietnam,In Stock
661,Packing knife with metal insert blade (Yellow) 9mm,Yellow,Unit,Shrink Wrap,LEGO,9mm,14,5,FALSE,14,1.89,2.83,0.5,1.37,Novelty,Gift Items,India,In Stock
662,Packing knife with metal insert blade (Yellow) 18mm,Yellow,Blister Pack,Pack,Sony,18mm,14,5,FALSE,14,2.4,3.59,0.5,1.6,Equipment,Workshop Tools,Vietnam,In Stock
663,Small 9mm replacement blades 9mm,No Color,Shrink Wrap,Shrink Wrap,Mattel,9mm,14,10,FALSE,14,4.1,6.13,0.7,2.68,Packing Materials,Shipping Supplies,Germany,In Stock
664,Large  replacement blades 18mm,No Color,Unit,Pack,LEGO,18mm,14,10,FALSE,14,4.3,6.43,0.8,3.33,Packing Materials,Shipping Supplies,China,In Stock
665,Air cushion film 200mmx100mm 325m,No Color,Shrink Wrap,Unit,Sony,325m,14,1,FALSE,14,87,130.07,5,51.46,Toys,Action Figures,India,In Stock
666,Air cushion film 200mmx200mm 325m,No Color,Shrink Wrap,Shrink Wrap,Mattel,325m,14,1,FALSE,14,90,134.55,6,45.13,Packing Materials,Shipping Supplies,Japan,In Stock
667,Air cushion machine (Blue),Blue,Pack,Pack,Mattel,Standard,20,1,FALSE,20,1899,2839.01,10,1423.4,Novelty,Gift Items,Vietnam,In Stock
668,Void fill 100 L bag (White) 100L,White,Blister Pack,Blister Pack,LEGO,100L,14,10,FALSE,14,12.5,18.69,0.25,9.26,Accessories,Computer Acc,Japan,In Stock
669,Void fill 200 L bag (White) 200L,White,Unit,Shrink Wrap,Sony,200L,14,10,FALSE,14,25,37.38,0.5,17.26,Equipment,Workshop Tools,India,In Stock
670,Void fill 300 L bag (White) 300L,White,Shrink Wrap,Blister Pack,Mattel,300L,14,10,FALSE,14,37.5,56.06,0.75,26.88,Novelty,Gift Items,Germany,In Stock
671,Void fill 400 L bag (White) 400L,White,Unit,Pack,Hasbro,400L,14,10,FALSE,14,50,74.75,1,38.39,Novelty,Gift Items,China,In Stock
